DataTypeName,ExternalAccessible,ExternalVisible,ExternalWritable,LogicalAddress,Name,SourcePath,Table
Bool,true,true,true,%Q1104.0,oF-ROOBT3Gripper1CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.1,oF-ROOBT3Gripper1CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.2,oF-ROOBT3Gripper2CylinderToWP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.3,oF-ROOBT3Gripper2CylinderToHP,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.4,RESERVE_Q1104.4,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.5,RESERVE_Q1104.5,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.6,RESERVE_Q1104.6,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q1104.7,RESERVE_Q1104.7,EXPORT/PLC tags/IO/RemoteIO_DO_1.xml,RemoteIO_DO_1
Bool,true,true,true,%Q2000.0,oH-shaftLoadingStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.1,oH-shaftLoadingStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.2,oH-shaftLoadingStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.3,oH-shaftLoadingStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.4,oH-shaftLoadingStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.5,oH-shaftLoadingStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.6,oH-shaftLoadingStopperCylinder4_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2000.7,oH-shaftLoadingStopperCylinder4_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.0,oH-shaftTakeStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.1,oH-shaftTakeStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.2,oH-shaftTakeStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.3,oH-shaftTakeStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.4,oH-shaftTakeStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.5,oH-shaftTakeStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.6,RESERVE_Q2001.6,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2001.7,RESERVE_Q2001.7,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.0,oJ-magnetLoadingStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.1,oJ-magnetLoadingStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.2,oJ-magnetLoadingStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.3,oJ-magnetLoadingStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.4,oJ-magnetLoadingStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.5,oJ-magnetLoadingStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.6,oJ-magnetLoadingStopperCylinder4_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2006.7,oJ-magnetLoadingStopperCylinder4_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.0,oJ-magnetTakeStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.1,oJ-magnetTakeStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.2,oJ-magnetTakeStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.3,oJ-magnetTakeStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.4,oJ-magnetTakeStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.5,oJ-magnetTakeStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.6,RESERVE_Q2007.6,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2007.7,RESERVE_Q2007.7,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.0,oK-reserveLoadingStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.1,oK-reserveLoadingStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.2,oK-reserveLoadingStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.3,oK-reserveLoadingStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.4,oK-reserveLoadingStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.5,oK-reserveLoadingStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.6,oK-reserveLoadingStopperCylinder4_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2012.7,oK-reserveLoadingStopperCylinder4_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.0,oK-reserveTakeStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.1,oK-reserveTakeStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.2,oK-reserveTakeStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.3,oK-reserveTakeStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.4,oK-reserveTakeStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.5,oK-reserveTakeStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.6,RESERVE_Q2013.6,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2013.7,RESERVE_Q2013.7,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.0,oL-UnloadingStopperCylinder1_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.1,oL-UnloadingStopperCylinder1_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.2,oL-UnloadingStopperCylinder2_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.3,oL-UnloadingStopperCylinder2_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.4,oL-UnloadingStopperCylinder3_ToWP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.5,oL-UnloadingStopperCylinder3_ToHP,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.6,RESERVE_Q2018.6,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
Bool,true,true,true,%Q2018.7,RESERVE_Q2018.7,EXPORT/PLC tags/IO/RemoteIO_DO_2.xml,RemoteIO_DO_2
